"id","tank_id","obj_new","activity_type_id","actual_end_date","planned_start_date","activity_status_id"
1502,726,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 726, ""act_cost"": 25.0, ""createdAt"": ""2016-11-21T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""экспертиза промышленной безопасности"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13401,,2016-11-21 00:00:00.000,3
627,379,"{""isPlan"": false, ""status"": null, ""tankId"": 379, ""act_cost"": 68.0, ""createdAt"": ""2020-10-22T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""техническое обследование"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null}",13357,,2020-10-22 00:00:00.000,3
1721,131,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 131, ""act_cost"": 50.0, ""createdAt"": ""2018-09-25T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": "" УЗТ"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13357,,2018-09-25 00:00:00.000,3
1563,742,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 742, ""act_cost"": 30.954, ""createdAt"": ""2021-12-24T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""обследование технического состояния резервуара"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13401,,2021-12-24 00:00:00.000,3
13219,1130,"{""sap_updated_at"": ""12.05.2022 00:00:00""}",13413,2022-04-27 00:00:00.000,2022-04-16 00:00:00.000,3
1919,131,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 131, ""act_cost"": 121.968, ""createdAt"": ""2015-09-25T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""нивелировка и УЗТ"", ""activityType"": ""overview"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13379,,2015-09-25 00:00:00.000,3
1709,137,"{""id"": 1709, ""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 137, ""act_cost"": 42.75, ""createdAt"": ""2020-10-05T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""Заключение ЭПБ"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13357,,2020-10-05 00:00:00.000,3
1588,298,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 298, ""act_cost"": 57.974, ""createdAt"": ""2021-08-26T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""annual"", ""description"": ""нивелировка "", ""activityType"": ""overview"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13379,,2021-08-26 00:00:00.000,3
2970,897,"{""by_RBI"": false, ""status"": null, ""annualCost"": null, ""annualRisk"": null, ""description"": ""Нивелировка, УЗТ"", ""riskLevelPaper"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13357,,2014-09-26 00:00:00.000,3
1667,136,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 136, ""act_cost"": 42.462, ""createdAt"": ""2019-10-22T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""УЗТ"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13357,,2019-10-22 00:00:00.000,3
2224,834,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 834, ""act_cost"": 23.0, ""createdAt"": ""2020-08-12T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""condition-based"", ""description"": ""ЭПБ"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13401,,2020-08-12 00:00:00.000,3
2223,834,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 834, ""act_cost"": 23.0, ""createdAt"": ""2015-10-01T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""condition-based"", ""description"": ""ЭПБ"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13401,,2015-10-01 00:00:00.000,3
13221,1130,"{""sap_updated_at"": ""07.07.2022 00:00:00""}",13413,2022-06-20 00:00:00.000,2022-06-15 00:00:00.000,3
13222,1130,"{""sap_updated_at"": ""04.08.2022 00:00:00""}",13413,2022-07-19 00:00:00.000,2022-07-15 00:00:00.000,3
13223,1130,"{""sap_updated_at"": ""07.09.2022 00:00:00""}",13362,2022-08-15 00:00:00.000,2022-08-15 08:00:00.000,3
13408,1131,"{""sap_updated_at"": ""18.04.2024 00:00:00""}",13404,,2024-02-11 04:20:00.000,3
2964,897,"{""by_RBI"": false, ""status"": null, ""annualCost"": null, ""annualRisk"": null, ""description"": ""УЗТ"", ""riskLevelPaper"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13357,,2005-06-03 00:00:00.000,3
2965,897,"{""by_RBI"": false, ""status"": null, ""annualCost"": null, ""annualRisk"": null, ""description"": ""УЗТ"", ""riskLevelPaper"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13357,,2007-06-15 00:00:00.000,3
13598,1140,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13379,,2018-07-11 00:00:00.000,3
13225,1130,"{""sap_updated_at"": ""07.09.2022 00:00:00""}",13413,2022-08-26 00:00:00.000,2022-08-14 00:00:00.000,3
13226,1130,"{""sap_updated_at"": ""10.04.2024 04:58:01""}",13401,2022-09-01 00:00:00.000,2022-09-01 00:00:00.000,3
13227,1130,"{""sap_updated_at"": ""11.04.2024 09:20:12""}",13401,2022-09-01 00:00:00.000,2022-09-01 00:00:00.000,3
13228,1130,"{""sap_updated_at"": ""11.04.2024 11:01:25""}",13401,2022-09-01 00:00:00.000,2022-09-01 00:00:00.000,3
13229,1130,"{""sap_updated_at"": ""15.04.2024 11:09:04""}",13401,2022-09-01 00:00:00.000,2022-09-01 00:00:00.000,3
13230,1130,"{""sap_updated_at"": ""03.05.2024 06:47:18""}",13381,2022-09-01 00:00:00.000,2022-09-01 00:00:00.000,3
13233,1130,"{""sap_updated_at"": ""24.10.2022 00:00:00""}",13413,2022-09-27 00:00:00.000,2022-09-13 00:00:00.000,3
13234,1130,"{""sap_updated_at"": ""08.11.2022 00:00:00""}",13412,2022-10-05 00:00:00.000,2022-10-05 08:30:00.000,3
13238,1130,"{""sap_updated_at"": ""07.02.2023 00:00:00""}",13413,2023-01-13 00:00:00.000,2023-01-11 00:00:00.000,3
13239,1130,"{""sap_updated_at"": ""25.04.2023 00:00:00""}",13413,2023-04-12 00:00:00.000,2023-04-11 00:00:00.000,3
13240,1130,"{""sap_updated_at"": ""26.05.2023 00:00:00""}",13413,2023-05-23 00:00:00.000,2023-05-11 00:00:00.000,3
13241,1130,"{""sap_updated_at"": ""26.06.2023 00:00:00""}",13413,2023-06-22 00:00:00.000,2023-06-10 00:00:00.000,3
13242,1130,"{""sap_updated_at"": ""25.07.2023 00:00:00""}",13413,2023-07-18 00:00:00.000,2023-07-10 00:00:00.000,3
13243,1130,"{""sap_updated_at"": ""31.08.2023 00:00:00""}",13413,2023-08-30 00:00:00.000,2023-08-09 00:00:00.000,3
13244,1130,"{""sap_updated_at"": ""29.09.2023 00:00:00""}",13413,2023-09-28 00:00:00.000,2023-09-08 00:00:00.000,3
13245,1130,"{""sap_updated_at"": ""26.10.2023 00:00:00""}",13413,2023-10-26 00:00:00.000,2023-10-08 00:00:00.000,3
13246,1130,"{""sap_updated_at"": ""28.11.2023 00:00:00""}",13413,2023-11-13 00:00:00.000,2023-11-07 00:00:00.000,3
13253,1130,"{""sap_updated_at"": ""31.05.2024 00:00:00""}",13413,2024-05-24 00:00:00.000,2024-05-05 00:00:00.000,3
12635,1116,"{""sap_updated_at"": ""21.06.2023 00:00:00""}",13401,2023-06-20 00:00:00.000,2023-06-15 00:00:00.000,3
12644,1116,"{""sap_updated_at"": ""27.03.2024 00:00:00""}",13413,2024-03-14 00:00:00.000,2024-03-31 00:00:00.000,3
12625,1116,"{""sap_updated_at"": ""07.09.2022 00:00:00""}",13413,2022-08-19 00:00:00.000,2022-08-09 00:00:00.000,3
12628,1116,"{""sap_updated_at"": ""08.11.2022 00:00:00""}",13413,2022-10-30 00:00:00.000,2022-10-08 00:00:00.000,3
2781,840,"{""by_RBI"": false, ""status"": null, ""act_cost"": 335496.41527999996, ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""first"", ""description"": ""монтаж"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13429,,2005-10-25 00:00:00.000,3
13609,1140,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13401,,2012-12-15 00:00:00.000,3
13254,1130,"{""sap_updated_at"": ""28.06.2024 00:00:00""}",13413,2024-06-24 00:00:00.000,2024-06-04 00:00:00.000,3
13255,1130,"{""sap_updated_at"": ""30.07.2024 00:00:00""}",13413,2024-07-29 00:00:00.000,2024-07-04 00:00:00.000,3
13256,1130,"{""sap_updated_at"": ""30.08.2024 00:00:00""}",13413,2024-08-28 00:00:00.000,2024-08-03 00:00:00.000,3
13257,1130,"{""sap_updated_at"": ""30.09.2024 00:00:00""}",13413,2024-09-27 00:00:00.000,2024-09-02 00:00:00.000,3
13258,1130,"{""sap_updated_at"": ""31.10.2024 00:00:00""}",13413,2024-10-30 00:00:00.000,2024-10-02 00:00:00.000,3
13259,1130,"{""sap_updated_at"": ""21.11.2024 00:00:00""}",13413,2024-11-18 00:00:00.000,2024-11-01 00:00:00.000,3
13260,1130,"{""sap_updated_at"": ""26.12.2024 00:00:00""}",13413,2024-12-23 00:00:00.000,2024-12-01 00:00:00.000,3
13261,1130,"{""sap_updated_at"": ""30.01.2025 00:00:00""}",13413,2025-01-22 00:00:00.000,2025-01-30 00:00:00.000,3
13262,1130,"{""sap_updated_at"": ""27.02.2025 00:00:00""}",13413,2025-02-03 00:00:00.000,2025-02-01 00:00:00.000,3
13263,1130,"{""sap_updated_at"": ""31.03.2025 00:00:00""}",13413,2025-03-19 00:00:00.000,2025-03-31 00:00:00.000,3
13264,1130,"{""sap_updated_at"": ""24.03.2025 00:00:00""}",13413,2025-04-10 00:00:00.000,2025-04-30 00:00:00.000,3
13265,1130,"{""sap_updated_at"": ""21.04.2025 06:15:58""}",13413,2025-05-14 00:00:00.000,2025-05-30 00:00:00.000,3
13266,1130,"{""sap_updated_at"": ""02.06.2025 05:16:35""}",13413,2025-06-26 00:00:00.000,2025-06-29 00:00:00.000,3
13267,1130,"{""sap_updated_at"": ""10.06.2025 18:18:55""}",13413,2025-07-10 00:00:00.000,2025-07-29 00:00:00.000,3
13268,1130,"{""sap_updated_at"": ""18.07.2025 04:15:35""}",13412,2025-07-17 00:00:00.000,2025-07-17 08:00:00.000,3
13269,1130,"{""sap_updated_at"": ""21.07.2025 10:15:48""}",13412,2025-07-18 00:00:00.000,2025-07-18 08:00:00.000,3
13270,1130,"{""sap_updated_at"": ""21.07.2025 11:20:43""}",13412,2025-07-19 00:00:00.000,2025-07-19 08:00:00.000,3
13271,1130,"{""sap_updated_at"": ""21.07.2025 11:20:43""}",13412,2025-07-20 00:00:00.000,2025-07-20 08:00:00.000,3
13272,1130,"{""sap_updated_at"": ""23.07.2025 03:15:25""}",13412,2025-07-22 00:00:00.000,2025-07-22 08:00:00.000,3
13273,1130,"{""sap_updated_at"": ""24.07.2025 09:15:37""}",13412,2025-07-23 00:00:00.000,2025-07-23 08:00:00.000,3
13274,1130,"{""sap_updated_at"": ""25.07.2025 07:16:28""}",13412,2025-07-24 00:00:00.000,2025-07-24 08:00:00.000,3
13275,1130,"{""sap_updated_at"": ""28.07.2025 05:16:00""}",13412,2025-07-25 00:00:00.000,2025-07-25 08:00:00.000,3
13276,1130,"{""sap_updated_at"": ""27.08.2025 09:17:07""}",13413,2025-08-22 00:00:00.000,2025-08-28 00:00:00.000,3
13277,1130,"{""sap_updated_at"": ""25.02.2022 00:00:00""}",13413,,2021-12-17 00:00:00.000,3
13278,1130,"{""sap_updated_at"": ""25.02.2022 00:00:00""}",13413,,2022-01-16 00:00:00.000,3
13279,1130,"{""sap_updated_at"": ""25.02.2022 00:00:00""}",13413,,2022-02-15 00:00:00.000,3
13617,1141,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13379,,2007-05-17 00:00:00.000,3
11870,1096,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13429,,2022-08-15 00:00:00.000,3
12394,1112,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13379,,2021-07-02 00:00:00.000,3
12397,1113,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13379,,2018-12-28 00:00:00.000,3
10853,1084,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13379,,2022-09-28 00:00:00.000,3
10859,1086,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13357,,2022-08-18 00:00:00.000,3
10696,1073,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13429,,2018-08-06 00:00:00.000,3
1660,169,"{""id"": 1660, ""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 169, ""act_cost"": 42.75, ""createdAt"": ""2019-12-08T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""condition-based"", ""description"": ""Заключение ЭПБ"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13401,,2019-12-08 00:00:00.000,3
1566,742,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 742, ""act_cost"": 33.63, ""createdAt"": ""2021-10-11T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""УЗТ"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13357,,2021-10-11 00:00:00.000,3
13602,1140,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13357,,2006-10-16 00:00:00.000,3
10524,1065,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13429,,2013-09-02 00:00:00.000,3
10527,1066,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13429,,2014-05-28 00:00:00.000,3
13606,1140,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13357,,2010-07-28 00:00:00.000,3
13618,1141,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13379,,2008-07-09 00:00:00.000,3
13619,1141,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13379,,2009-06-10 00:00:00.000,3
10551,1069,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13429,,2014-09-09 00:00:00.000,3
10552,1070,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13379,,2017-09-21 00:00:00.000,3
10553,1070,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13379,,2018-09-15 00:00:00.000,3
10554,1070,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13379,,2019-09-05 00:00:00.000,3
